id_prova;questao;resposta_certa;resposta_detectada;correta
40;7;A;A;✓
40;8;C;C;✓
40;9;A;A;✓
40;10;D;C;✘
40;11;C;C;✓
40;12;E;E;✓
40;13;B;B;✓
40;14;B;B;✓
40;15;A;A;✓
40;16;A;A;✓
40;17;A;A;✓
40;18;D;B;✘
40;19;D;D;✓
40;20;B;B;✓
40;21;E;E;✓
40;22;A;A;✓
40;23;C;B;✘
40;24;C;C;✓
40;25;C;C;✓
40;26;C;C;✓
40;27;E;B;✘
40;28;C;B;✘
40;29;B;B;✓
40;30;D;C;✘
40;31;C;B;✘
40;32;A;A;✓
40;33;B;B;✓
40;34;E;B;✘
40;35;D;D;✓
40;36;A;A;✓
40;37;D;D;✓
40;38;C;C;✓
40;39;A;A;✓
40;40;A;A;✓
40;41;D;D;✓
40;42;A;A;✓
40;43;C;A;✘
40;44;C;A;✘
40;45;C;B;✘
40;46;C;C;✓
40;47;C;A;✘
40;48;C;B;✘
40;49;C;B;✘
40;50;E;E;✓
40;51;B;B;✓
40;52;E;E;✓
40;53;A;A;✓
40;54;D;D;✓
40;55;D;D;✓
40;56;B;B;✓
40;57;A;A;✓
40;58;D;D;✓
40;59;E;E;✓
40;60;A;A;✓
42;1;C;B;✘
42;2;B;B;✓
42;3;A;A;✓
42;4;E;E;✓
42;5;D;D;✓
42;6;C;C;✓
42;7;E;D;✘
42;8;D;C;✘
42;9;E;D;✘
42;10;D;B;✘
42;11;A;B;✘
42;12;C;D;✘
42;13;B;A;✘
42;14;D;D;✓
42;15;E;E;✓
42;16;D;B;✘
42;17;A;B;✘
42;18;A;A;✓
42;19;C;C;✓
42;20;B;B;✓
42;21;E;C;✘
42;22;A;A;✓
42;23;A;A;✓
42;24;E;B;✘
42;25;D;C;✘
42;26;B;B;✓
42;27;C;C;✓
42;28;E;C;✘
42;29;A;A;✓
42;30;E;B;✘
42;31;C;B;✘
42;32;B;B;✓
42;33;A;A;✓
42;34;E;A;✘
42;35;A;A;✓
42;36;A;A;✓
42;37;D;D;✓
42;38;C;C;✓
42;39;D;C;✘
42;40;C;C;✓
42;41;A;A;✓
42;42;E;D;✘
42;43;D;D;✓
42;44;D;D;✓
42;45;C;B;✘
42;46;A;A;✓
42;47;B;A;✘
42;48;A;A;✓
42;49;C;B;✘
42;50;D;D;✓
42;51;B;A;✘
42;52;C;C;✓
42;53;E;E;✓
42;54;A;A;✓
42;55;D;D;✓
42;56;A;A;✓
42;57;C;C;✓
42;58;A;A;✓
42;59;E;E;✓
42;60;A;A;✓
46;1;E;A;✘
46;2;B;B;✓
46;3;D;D;✓
46;4;A;A;✓
46;5;B;B;✓
46;6;B;B;✓
46;7;C;C;✓
46;8;A;A;✓
46;9;B;C;✘
46;10;D;D;✓
46;11;D;D;✓
46;12;E;E;✓
46;13;B;B;✓
46;14;D;D;✓
46;15;A;A;✓
46;16;C;C;✓
46;17;D;D;✓
46;18;E;E;✓
46;19;C;C;✓
46;20;B;B;✓
46;21;E;A;✘
46;22;A;A;✓
46;23;A;A;✓
46;24;E;E;✓
46;25;E;E;✓
46;26;C;C;✓
46;27;E;E;✓
46;28;C;C;✓
46;29;B;B;✓
46;30;D;C;✘
46;31;A;A;✓
46;32;A;A;✓
46;33;D;B;✘
46;34;E;E;✓
46;35;B;B;✓
46;36;E;E;✓
46;37;A;A;✓
46;38;C;C;✓
46;39;E;D;✘
46;40;C;C;✓
46;41;A;A;✓
46;42;B;A;✘
46;43;C;C;✓
46;44;E;C;✘
46;45;B;B;✓
46;46;B;B;✓
46;47;D;C;✘
46;48;A;A;✓
46;49;C;A;✘
46;50;C;A;✘
46;51;A;A;✓
46;52;E;E;✓
46;53;A;A;✓
46;54;C;B;✘
46;55;A;A;✓
46;56;D;D;✓
46;57;A;A;✓
46;58;A;A;✓
46;59;E;D;✘
46;60;A;A;✓
47;1;E;D;✘
47;2;D;C;✘
47;3;C;A;✘
47;5;A;A;✓
47;6;A;A;✓
47;7;E;A;✘
47;9;D;A;✘
47;10;B;A;✘
47;11;B;C;✘
47;12;E;A;✘
47;13;C;E;✘
47;14;B;A;✘
47;15;E;B;✘
47;16;B;A;✘
47;17;C;A;✘
47;18;D;D;✓
47;19;D;B;✘
47;20;B;A;✘
47;21;B;C;✘
47;23;E;D;✘
47;24;B;B;✓
47;25;E;A;✘
47;26;B;C;✘
47;27;A;E;✘
47;28;C;B;✘
47;29;E;A;✘
47;30;B;A;✘
47;31;A;A;✓
47;34;A;A;✓
47;35;B;C;✘
47;36;E;B;✘
47;37;D;A;✘
47;38;B;A;✘
47;39;C;B;✘
47;40;E;A;✘
47;41;C;A;✘
47;42;A;C;✘
47;43;D;D;✓
47;44;C;A;✘
47;45;D;D;✓
47;46;A;B;✘
47;47;D;D;✓
47;48;B;C;✘
47;49;D;D;✓
47;50;D;C;✘
47;51;E;B;✘
47;52;C;E;✘
47;53;B;C;✘
47;54;E;A;✘
47;56;C;A;✘
47;57;A;A;✓
47;58;B;B;✓
47;60;A;A;✓
51;1;C;A;✘
51;2;D;D;✓
51;3;E;D;✘
51;4;B;A;✘
51;5;B;A;✘
51;6;D;C;✘
51;7;E;E;✓
51;8;A;A;✓
51;9;A;A;✓
51;10;C;B;✘
51;11;B;A;✘
51;12;A;A;✓
51;13;C;B;✘
51;14;E;E;✓
51;15;E;D;✘
51;16;C;B;✘
51;17;D;C;✘
51;18;E;E;✓
51;19;A;A;✓
51;20;B;B;✓
51;21;E;E;✓
51;22;A;A;✓
51;23;E;E;✓
51;24;E;C;✘
51;25;D;C;✘
51;26;A;A;✓
51;27;E;D;✘
51;28;C;C;✓
51;29;E;D;✘
51;30;D;B;✘
51;31;C;C;✓
51;32;A;A;✓
51;33;B;B;✓
51;34;E;E;✓
51;35;D;C;✘
51;36;A;A;✓
51;37;E;C;✘
51;38;A;A;✓
51;39;D;D;✓
51;40;A;A;✓
51;41;B;A;✘
51;42;A;A;✓
51;43;C;A;✘
51;44;A;A;✓
51;45;B;B;✓
51;46;A;A;✓
51;47;A;C;✘
51;48;E;E;✓
51;49;C;B;✘
51;50;B;B;✓
51;51;E;C;✘
51;52;A;A;✓
51;53;A;A;✓
51;54;E;A;✘
51;55;D;C;✘
51;56;D;C;✘
51;57;B;A;✘
51;58;B;B;✓
51;59;A;B;✘
51;60;A;A;✓
52;1;D;C;✘
52;2;B;B;✓
52;3;C;C;✓
52;4;A;B;✘
52;5;D;B;✘
52;6;A;A;✓
52;7;E;E;✓
52;8;C;B;✘
52;9;A;A;✓
52;10;D;C;✘
52;11;A;A;✓
52;12;A;A;✓
52;13;C;A;✘
52;14;B;B;✓
52;15;A;A;✓
52;16;A;A;✓
52;17;D;D;✓
52;18;E;A;✘
52;19;D;D;✓
52;20;B;B;✓
52;21;E;E;✓
52;22;A;A;✓
52;23;E;D;✘
52;24;C;B;✘
52;25;A;A;✓
52;26;A;A;✓
52;27;C;C;✓
52;28;C;C;✓
52;29;A;A;✓
52;30;D;D;✓
52;31;C;C;✓
52;32;A;A;✓
52;33;B;B;✓
52;34;E;B;✘
52;35;D;D;✓
52;36;A;C;✘
52;37;D;D;✓
52;38;C;C;✓
52;39;A;A;✓
52;40;A;C;✘
52;41;D;D;✓
52;42;B;B;✓
52;43;C;C;✓
52;44;B;B;✓
52;45;A;A;✓
52;46;B;B;✓
52;47;E;E;✓
52;48;B;B;✓
52;49;C;C;✓
52;50;C;C;✓
52;51;C;C;✓
52;52;B;B;✓
52;53;C;C;✓
52;54;E;D;✘
52;55;D;D;✓
52;56;D;D;✓
52;57;A;A;✓
52;58;A;A;✓
52;59;E;C;✘
52;60;A;A;✓
55;1;C;A;✘
55;2;B;A;✘
55;3;A;A;✓
55;4;E;E;✓
55;5;A;A;✓
55;6;B;A;✘
55;7;A;A;✓
55;8;C;C;✓
55;9;B;B;✓
55;10;C;C;✓
55;11;B;B;✓
55;12;D;C;✘
55;13;D;C;✘
55;14;C;C;✓
55;15;C;B;✘
55;16;D;B;✘
55;17;D;D;✓
55;18;D;D;✓
55;19;C;B;✘
55;20;A;A;✓
55;21;E;A;✘
55;22;C;A;✘
55;23;E;A;✘
55;24;B;B;✓
55;25;C;C;✓
55;26;A;A;✓
55;27;C;C;✓
55;28;E;E;✓
55;29;A;B;✘
55;30;D;D;✓
55;31;E;E;✓
55;32;B;B;✓
55;33;B;B;✓
55;34;B;B;✓
55;35;B;B;✓
55;36;C;C;✓
55;37;B;B;✓
55;38;D;D;✓
55;39;A;A;✓
55;40;A;A;✓
55;41;C;A;✘
55;42;B;A;✘
55;43;C;A;✘
55;44;E;E;✓
55;45;A;D;✘
55;46;A;D;✘
55;47;C;C;✓
55;48;A;B;✘
55;49;C;C;✓
55;50;E;E;✓
55;51;C;C;✓
55;52;C;C;✓
55;53;E;E;✓
55;54;E;E;✓
55;55;C;B;✘
55;56;D;C;✘
55;57;C;D;✘
55;58;A;A;✓
55;59;E;C;✘
55;60;A;A;✓
58;1;E;E;✓
58;2;E;E;✓
58;3;E;E;✓
58;4;E;E;✓
58;5;E;D;✘
58;6;E;E;✓
58;7;A;A;✓
58;8;A;A;✓
58;9;A;A;✓
58;10;A;A;✓
58;11;A;A;✓
58;12;A;C;✘
58;13;C;B;✘
58;14;C;C;✓
58;15;C;C;✓
58;16;C;C;✓
58;17;C;A;✘
58;18;C;A;✘
58;19;B;B;✓
58;20;B;A;✘
58;21;D;D;✓
58;22;A;A;✓
58;23;D;D;✓
58;24;D;C;✘
58;25;D;D;✓
58;26;D;D;✓
58;27;D;C;✘
58;28;D;D;✓
58;29;D;D;✓
58;30;D;D;✓
58;31;A;A;✓
58;32;A;A;✓
58;33;A;A;✓
58;34;A;A;✓
58;35;A;A;✓
58;36;C;C;✓
58;37;C;B;✘
58;38;C;C;✓
58;39;E;C;✘
58;40;E;E;✓
58;41;E;A;✘
58;42;B;B;✓
58;43;B;B;✓
58;44;D;A;✘
58;45;B;B;✓
58;46;D;D;✓
58;47;D;B;✘
58;48;D;E;✘
58;49;A;A;✓
58;50;A;A;✓
58;51;A;A;✓
58;52;A;A;✓
58;53;A;A;✓
58;54;C;C;✓
58;55;C;C;✓
58;56;D;D;✓
58;57;D;D;✓
58;58;D;D;✓
58;59;D;B;✘
58;60;D;D;✓
60;1;E;D;✘
60;2;C;C;✓
60;3;E;E;✓
60;4;E;E;✓
60;5;C;C;✓
60;6;B;B;✓
60;7;E;E;✓
60;8;A;A;✓
60;9;B;B;✓
60;10;D;D;✓
60;11;E;D;✘
60;12;D;C;✘
60;13;D;C;✘
60;14;D;C;✘
60;15;A;C;✘
60;16;C;C;✓
60;17;D;C;✘
60;18;A;A;✓
60;19;B;A;✘
60;20;B;B;✓
60;21;E;B;✘
60;22;A;A;✓
60;23;A;A;✓
60;24;B;B;✓
60;25;A;A;✓
60;26;A;A;✓
60;27;A;A;✓
60;28;C;C;✓
60;29;B;A;✘
60;30;A;A;✓
60;31;C;C;✓
60;32;A;A;✓
60;33;B;B;✓
60;34;E;E;✓
60;35;D;D;✓
60;36;A;A;✓
60;37;B;B;✓
60;38;C;C;✓
60;39;B;B;✓
60;40;D;D;✓
60;41;C;B;✘
60;42;B;B;✓
60;43;D;C;✘
60;44;*;B;✘
60;45;E;D;✘
60;46;D;C;✘
60;47;D;C;✘
60;48;A;B;✘
60;49;C;C;✓
60;50;E;C;✘
60;51;A;B;✘
60;52;B;B;✓
60;53;A;A;✓
60;54;C;C;✓
60;55;D;D;✓
60;56;D;C;✘
60;57;A;B;✘
60;58;E;E;✓
60;59;E;E;✓
60;60;A;A;✓
62;1;D;D;✓
62;2;C;C;✓
62;3;A;A;✓
62;4;E;B;✘
62;5;B;B;✓
62;6;A;A;✓
62;7;B;D;✘
62;8;D;C;✘
62;9;A;A;✓
62;10;E;E;✓
62;11;B;D;✘
62;12;E;A;✘
62;13;B;B;✓
62;14;C;C;✓
62;15;A;A;✓
62;16;A;A;✓
62;17;B;A;✘
62;18;C;C;✓
62;19;E;E;✓
62;20;B;B;✓
62;21;E;C;✘
62;22;A;B;✘
62;23;E;E;✓
62;24;D;D;✓
62;25;D;C;✘
62;26;D;D;✓
62;27;C;C;✓
62;28;C;C;✓
62;29;E;D;✘
62;30;C;C;✓
62;31;C;C;✓
62;32;B;B;✓
62;33;C;C;✓
62;34;D;D;✓
62;35;E;E;✓
62;36;A;A;✓
62;37;A;A;✓
62;38;B;A;✘
62;39;A;A;✓
62;40;C;C;✓
62;41;D;D;✓
62;42;C;C;✓
62;43;C;C;✓
62;44;D;A;✘
62;45;B;A;✘
62;46;D;A;✘
62;47;D;D;✓
62;48;D;D;✓
62;49;C;C;✓
62;50;C;B;✘
62;51;A;A;✓
62;52;D;B;✘
62;53;A;A;✓
62;54;A;B;✘
62;55;A;A;✓
62;56;E;E;✓
62;57;B;B;✓
62;58;A;A;✓
62;59;E;B;✘
62;60;A;A;✓
64;1;D;B;✘
64;2;D;D;✓
64;3;C;C;✓
64;4;*;A;✘
64;5;B;B;✓
64;6;D;A;✘
64;7;E;E;✓
64;8;C;B;✘
64;9;A;A;✓
64;10;C;B;✘
64;11;C;C;✓
64;12;B;B;✓
64;13;B;B;✓
64;14;C;C;✓
64;15;A;A;✓
64;16;B;B;✓
64;17;B;B;✓
64;18;A;B;✘
64;19;D;D;✓
64;20;B;A;✘
64;21;D;D;✓
64;22;A;A;✓
64;23;C;C;✓
64;24;C;C;✓
64;25;E;D;✘
64;26;A;A;✓
64;27;C;A;✘
64;28;C;C;✓
64;29;C;C;✓
64;30;E;E;✓
64;31;C;B;✘
64;32;A;A;✓
64;33;B;B;✓
64;34;E;E;✓
64;35;D;D;✓
64;36;A;A;✓
64;37;C;B;✘
64;38;C;C;✓
64;39;B;B;✓
64;40;C;B;✘
64;41;D;C;✘
64;42;A;A;✓
64;43;A;A;✓
64;44;A;A;✓
64;45;A;A;✓
64;46;A;A;✓
64;47;A;A;✓
64;48;A;A;✓
64;49;C;B;✘
64;50;C;B;✘
64;51;B;B;✓
64;52;B;B;✓
64;53;A;A;✓
64;54;B;B;✓
64;55;D;C;✘
64;56;B;B;✓
64;57;A;A;✓
64;58;D;C;✘
64;59;E;E;✓
64;60;A;A;✓
66;1;D;A;✘
66;2;B;A;✘
66;3;E;E;✓
66;4;A;A;✓
66;5;A;A;✓
66;6;C;A;✘
66;7;C;C;✓
66;8;A;A;✓
66;9;A;A;✓
66;10;D;C;✘
66;11;A;A;✓
66;12;E;B;✘
66;13;D;D;✓
66;14;C;C;✓
66;15;D;D;✓
66;16;C;B;✘
66;17;A;B;✘
66;18;A;D;✘
66;19;B;C;✘
66;20;A;A;✓
66;21;D;A;✘
66;22;B;A;✘
66;23;A;A;✓
66;24;B;B;✓
66;25;D;D;✓
66;26;B;C;✘
66;27;C;C;✓
66;28;C;C;✓
66;29;C;B;✘
66;30;D;D;✓
66;31;C;C;✓
66;32;A;B;✘
66;33;C;C;✓
66;34;E;E;✓
66;35;A;A;✓
66;36;B;B;✓
66;37;B;A;✘
66;38;C;A;✘
66;39;A;A;✓
66;40;B;B;✓
66;41;B;A;✘
66;42;B;A;✘
66;43;B;A;✘
66;44;C;C;✓
66;45;A;B;✘
66;46;B;A;✘
66;47;E;C;✘
66;48;C;C;✓
66;49;B;A;✘
66;50;B;B;✓
66;51;A;A;✓
66;52;D;A;✘
66;53;A;C;✘
66;54;D;C;✘
66;55;A;A;✓
66;56;D;C;✘
66;57;A;A;✓
66;58;A;C;✘
66;59;E;E;✓
66;60;A;A;✓
69;1;E;C;✘
69;2;B;B;✓
69;3;A;A;✓
69;4;E;D;✘
69;5;A;A;✓
69;6;A;A;✓
69;7;C;C;✓
69;8;E;B;✘
69;9;A;A;✓
69;10;E;E;✓
69;11;E;A;✘
69;12;D;D;✓
69;13;B;B;✓
69;14;E;E;✓
69;15;A;A;✓
69;16;D;D;✓
69;17;C;A;✘
69;18;B;B;✓
69;19;D;D;✓
69;20;B;C;✘
69;21;E;D;✘
69;22;A;A;✓
69;23;E;E;✓
69;24;E;E;✓
69;25;E;E;✓
69;26;A;A;✓
69;27;E;E;✓
69;28;C;C;✓
69;29;B;B;✓
69;30;A;A;✓
69;31;C;D;✘
69;32;A;A;✓
69;33;A;A;✓
69;34;E;C;✘
69;35;A;A;✓
69;36;A;A;✓
69;37;B;B;✓
69;38;C;C;✓
69;39;A;A;✓
69;40;D;D;✓
69;41;E;D;✘
69;42;B;B;✓
69;43;D;D;✓
69;44;D;C;✘
69;45;C;C;✓
69;46;E;E;✓
69;47;A;A;✓
69;48;B;B;✓
69;49;C;C;✓
69;50;C;C;✓
69;51;C;C;✓
69;52;E;D;✘
69;53;D;C;✘
69;54;D;D;✓
69;55;B;B;✓
69;56;E;B;✘
69;57;A;A;✓
69;58;D;D;✓
69;59;B;B;✓
69;60;A;A;✓
71;1;C;C;✓
71;2;D;D;✓
71;3;A;A;✓
71;4;D;C;✘
71;5;A;A;✓
71;6;A;A;✓
71;7;E;E;✓
71;8;C;C;✓
71;9;E;E;✓
71;10;D;B;✘
71;11;C;C;✓
71;12;A;A;✓
71;13;B;B;✓
71;14;E;D;✘
71;15;D;D;✓
71;16;A;A;✓
71;17;B;B;✓
71;18;E;D;✘
71;19;E;B;✘
71;20;B;B;✓
71;21;B;B;✓
71;22;A;A;✓
71;23;E;C;✘
71;24;D;C;✘
71;25;D;B;✘
71;26;A;A;✓
71;27;C;B;✘
71;28;C;C;✓
71;29;B;B;✓
71;30;D;D;✓
71;31;B;B;✓
71;32;B;B;✓
71;33;C;C;✓
71;34;C;C;✓
71;35;E;E;✓
71;36;A;A;✓
71;37;D;C;✘
71;38;C;C;✓
71;39;B;A;✘
71;40;E;E;✓
71;41;D;D;✓
71;42;A;A;✓
71;43;D;D;✓
71;44;C;D;✘
71;45;C;B;✘
71;46;A;A;✓
71;47;D;D;✓
71;48;A;B;✘
71;49;C;C;✓
71;50;D;D;✓
71;51;C;C;✓
71;52;C;A;✘
71;53;B;B;✓
71;54;E;D;✘
71;55;A;A;✓
71;56;A;A;✓
71;57;C;C;✓
71;58;B;A;✘
71;59;E;E;✓
71;60;A;A;✓
74;1;A;A;✓
74;2;B;A;✘
74;3;C;C;✓
74;4;E;E;✓
74;5;A;A;✓
74;6;A;A;✓
74;7;D;D;✓
74;8;B;B;✓
74;9;E;E;✓
74;10;C;C;✓
74;11;B;B;✓
74;12;C;C;✓
74;13;B;B;✓
74;14;C;C;✓
74;15;B;C;✘
74;16;A;A;✓
74;17;A;A;✓
74;18;E;C;✘
74;19;A;A;✓
74;20;B;B;✓
74;21;E;A;✘
74;22;A;A;✓
74;23;B;B;✓
74;24;B;C;✘
74;25;E;A;✘
74;26;A;D;✘
74;27;C;A;✘
74;28;D;D;✓
74;29;A;A;✓
74;30;E;D;✘
74;31;B;B;✓
74;32;A;A;✓
74;33;E;E;✓
74;34;E;D;✘
74;35;D;D;✓
74;36;A;A;✓
74;37;A;A;✓
74;38;A;A;✓
74;39;D;D;✓
74;40;C;C;✓
74;41;D;D;✓
74;42;B;B;✓
74;43;C;C;✓
74;44;C;A;✘
74;45;B;D;✘
74;46;A;A;✓
74;47;A;A;✓
74;48;E;E;✓
74;49;C;D;✘
74;50;D;B;✘
74;51;E;B;✘
74;52;C;C;✓
74;53;A;A;✓
74;54;A;C;✘
74;55;D;D;✓
74;56;A;A;✓
74;57;A;A;✓
74;58;D;D;✓
74;59;B;B;✓
74;60;A;A;✓
75;1;E;A;✘
75;2;B;B;✓
75;3;A;A;✓
75;4;A;A;✓
75;5;A;A;✓
75;6;E;E;✓
75;7;E;E;✓
75;8;D;D;✓
75;9;B;B;✓
75;10;C;D;✘
75;11;B;B;✓
75;12;E;E;✓
75;13;B;B;✓
75;14;C;C;✓
75;15;B;D;✘
75;16;C;C;✓
75;17;E;E;✓
75;18;B;B;✓
75;19;D;D;✓
75;20;B;A;✘
75;21;E;A;✘
75;22;A;A;✓
75;23;C;C;✓
75;24;B;B;✓
75;25;B;A;✘
75;26;A;A;✓
75;27;E;D;✘
75;28;A;A;✓
75;29;B;B;✓
75;30;B;B;✓
75;31;C;A;✘
75;32;A;A;✓
75;33;B;B;✓
75;34;E;E;✓
75;35;C;C;✓
75;36;A;A;✓
75;37;B;B;✓
75;38;C;C;✓
75;39;A;A;✓
75;40;A;A;✓
75;41;D;A;✘
75;42;A;A;✓
75;43;A;A;✓
75;44;B;B;✓
75;45;A;A;✓
75;46;C;C;✓
75;47;E;C;✘
75;48;B;B;✓
75;49;C;B;✘
75;50;C;B;✘
75;51;C;C;✓
75;52;D;B;✘
75;53;E;B;✘
75;54;E;D;✘
75;55;A;A;✓
75;56;B;B;✓
75;57;A;A;✓
75;58;D;D;✓
75;59;E;D;✘
75;60;A;A;✓
76;1;B;B;✓
76;2;E;D;✘
76;3;A;A;✓
76;4;B;B;✓
76;5;A;A;✓
76;6;E;C;✘
76;7;E;E;✓
76;8;A;A;✓
76;9;B;B;✓
76;10;D;D;✓
76;11;D;A;✘
76;12;D;D;✓
76;13;E;E;✓
76;14;C;B;✘
76;15;A;A;✓
76;16;A;D;✘
76;17;B;B;✓
76;18;C;C;✓
76;19;A;A;✓
76;20;B;D;✘
76;21;E;E;✓
76;22;C;B;✘
76;23;E;E;✓
76;24;A;A;✓
76;25;C;C;✓
76;26;A;A;✓
76;27;E;D;✘
76;28;C;C;✓
76;29;C;C;✓
76;30;D;B;✘
76;31;A;A;✓
76;32;A;D;✘
76;33;A;A;✓
76;34;D;C;✘
76;35;E;E;✓
76;36;A;D;✘
76;37;D;D;✓
76;38;B;B;✓
76;39;B;C;✘
76;40;B;B;✓
76;41;E;E;✓
76;42;B;B;✓
76;43;E;D;✘
76;44;E;D;✘
76;45;B;B;✓
76;46;B;B;✓
76;47;D;D;✓
76;48;D;D;✓
76;49;A;A;✓
76;50;B;A;✘
76;51;A;A;✓
76;52;C;A;✘
76;53;A;A;✓
76;54;E;C;✘
76;55;D;D;✓
76;56;D;C;✘
76;57;A;A;✓
76;58;E;E;✓
76;59;E;D;✘
76;60;A;A;✓
81;1;E;E;✓
81;2;B;B;✓
81;3;A;A;✓
81;4;D;B;✘
81;5;E;E;✓
81;6;A;A;✓
81;7;E;E;✓
81;8;D;D;✓
81;9;E;E;✓
81;10;D;D;✓
81;11;E;E;✓
81;12;D;D;✓
81;13;B;B;✓
81;14;C;C;✓
81;15;B;B;✓
81;16;E;E;✓
81;17;D;C;✘
81;18;C;C;✓
81;19;D;C;✘
81;20;B;B;✓
81;21;E;E;✓
81;22;A;C;✘
81;23;C;C;✓
81;24;C;C;✓
81;25;B;B;✓
81;26;A;A;✓
81;27;C;B;✘
81;28;C;C;✓
81;29;B;A;✘
81;30;E;E;✓
81;31;C;C;✓
81;32;A;A;✓
81;33;B;B;✓
81;34;E;E;✓
81;35;D;D;✓
81;36;A;A;✓
81;37;D;D;✓
81;38;C;C;✓
81;39;B;B;✓
81;40;D;D;✓
81;41;D;D;✓
81;42;A;A;✓
81;43;D;D;✓
81;44;D;C;✘
81;45;C;A;✘
81;46;E;E;✓
81;47;A;A;✓
81;48;B;B;✓
81;49;C;C;✓
81;50;E;E;✓
81;51;A;A;✓
81;52;C;B;✘
81;53;E;E;✓
81;54;A;B;✘
81;55;D;D;✓
81;56;B;B;✓
81;57;A;A;✓
81;58;D;D;✓
81;59;B;B;✓
81;60;A;A;✓
85;1;C;C;✓
85;2;B;B;✓
85;3;E;B;✘
85;4;A;C;✘
85;5;A;A;✓
85;6;A;A;✓
85;7;C;C;✓
85;8;E;E;✓
85;9;B;B;✓
85;10;D;D;✓
85;11;A;A;✓
85;12;E;D;✘
85;13;E;D;✘
85;14;C;C;✓
85;15;A;C;✘
85;16;C;B;✘
85;17;B;B;✓
85;18;E;A;✘
85;19;D;D;✓
85;20;A;A;✓
85;21;D;D;✓
85;22;A;A;✓
85;23;C;C;✓
85;24;E;E;✓
85;25;A;B;✘
85;26;C;C;✓
85;27;E;C;✘
85;28;C;C;✓
85;29;B;B;✓
85;30;E;E;✓
85;31;A;A;✓
85;32;A;A;✓
85;33;B;B;✓
85;34;D;C;✘
85;35;D;D;✓
85;36;E;C;✘
85;37;A;A;✓
85;38;B;B;✓
85;39;A;A;✓
85;40;B;B;✓
85;41;B;A;✘
85;42;B;B;✓
85;43;D;D;✓
85;44;C;D;✘
85;45;A;A;✓
85;46;D;D;✓
85;47;A;A;✓
85;48;C;B;✘
85;49;A;A;✓
85;50;A;A;✓
85;51;A;A;✓
85;52;C;C;✓
85;53;A;A;✓
85;54;B;B;✓
85;55;D;D;✓
85;56;B;B;✓
85;57;C;A;✘
85;58;A;A;✓
85;59;E;D;✘
85;60;A;A;✓
87;1;C;C;✓
87;2;B;B;✓
87;3;A;A;✓
87;4;B;A;✘
87;5;C;C;✓
87;6;A;A;✓
87;7;C;C;✓
87;8;D;D;✓
87;9;A;A;✓
87;10;D;D;✓
87;11;A;A;✓
87;12;E;E;✓
87;13;B;B;✓
87;14;D;D;✓
87;15;C;C;✓
87;16;D;D;✓
87;17;C;C;✓
87;18;B;C;✘
87;19;A;A;✓
87;20;A;A;✓
87;21;E;E;✓
87;22;A;A;✓
87;23;B;B;✓
87;24;B;B;✓
87;25;D;D;✓
87;26;E;E;✓
87;27;C;B;✘
87;28;C;C;✓
87;29;B;B;✓
87;30;E;E;✓
87;31;A;A;✓
87;32;D;D;✓
87;33;B;B;✓
87;34;A;A;✓
87;35;A;A;✓
87;36;E;E;✓
87;37;D;D;✓
87;38;B;B;✓
87;39;D;D;✓
87;40;D;D;✓
87;41;B;B;✓
87;42;E;E;✓
87;43;B;B;✓
87;44;A;A;✓
87;45;B;B;✓
87;46;B;B;✓
87;47;C;C;✓
87;48;D;C;✘
87;49;C;C;✓
87;50;C;C;✓
87;51;E;E;✓
87;52;A;A;✓
87;53;A;A;✓
87;54;D;B;✘
87;55;D;B;✘
87;56;D;D;✓
87;57;E;D;✘
87;58;D;D;✓
87;59;E;E;✓
87;60;A;A;✓
89;1;C;B;✘
89;2;B;B;✓
89;3;B;B;✓
89;4;E;E;✓
89;5;B;B;✓
89;6;A;A;✓
89;7;A;A;✓
89;8;D;A;✘
89;9;B;C;✘
89;10;E;E;✓
89;11;B;A;✘
89;12;A;A;✓
89;13;B;B;✓
89;14;B;B;✓
89;15;A;B;✘
89;16;A;A;✓
89;17;B;B;✓
89;18;C;C;✓
89;19;A;A;✓
89;20;B;B;✓
89;21;E;D;✘
89;22;C;C;✓
89;23;C;B;✘
89;24;A;A;✓
89;25;E;B;✘
89;26;C;C;✓
89;27;E;C;✘
89;28;C;C;✓
89;29;B;B;✓
89;30;C;C;✓
89;31;A;A;✓
89;32;A;A;✓
89;33;D;C;✘
89;34;A;A;✓
89;35;B;B;✓
89;36;E;E;✓
89;37;D;C;✘
89;38;C;C;✓
89;39;E;D;✘
89;40;A;A;✓
89;41;C;C;✓
89;42;A;C;✘
89;43;E;E;✓
89;44;C;A;✘
89;45;D;D;✓
89;46;E;E;✓
89;47;E;E;✓
89;48;B;B;✓
89;49;C;D;✘
89;50;B;B;✓
89;51;B;C;✘
89;52;B;A;✘
89;53;A;A;✓
89;54;E;E;✓
89;55;A;A;✓
89;56;D;D;✓
89;57;B;B;✓
89;58;D;D;✓
89;59;E;E;✓
89;60;A;A;✓
90;1;E;E;✓
90;2;D;C;✘
90;3;E;B;✘
90;4;A;A;✓
90;5;C;C;✓
90;6;C;B;✘
90;7;D;D;✓
90;8;D;D;✓
90;9;A;A;✓
90;10;D;D;✓
90;11;E;E;✓
90;12;E;B;✘
90;13;B;B;✓
90;14;C;C;✓
90;15;A;A;✓
90;16;C;C;✓
90;17;C;C;✓
90;18;A;A;✓
90;19;E;E;✓
90;20;B;B;✓
90;21;E;E;✓
90;22;A;A;✓
90;23;A;A;✓
